comment_id	source	comments	distortion	toxicity	corrected
1297	лентач	Еще раз, это не оправдание его поступку. И скоро записанное извинение это такое себе.  Кстати, он же приходил к автору поста в 5 утра и требовал удалить пост. Удивительно	0	0	
1711	лентач	[id147169910|Антон], есть. В НФЛ 2 игрока бьют по мячу.Кикер и Пантер.	0	0	
1929	лентач	"[id172606563|Дмитрий], снова попытка манипуляции и выдать желаемое за действительное? Вроде в прошлый раз я тебя макнул лицом, давай ещё раз, если до тебя плохо доходит.  Я привёл в пример тысячи положительных комментариев в Инстаграме. Я где-то заявлял, что это ""мнение всей страны""? Ну давай точную цитату, только не увиливай.  То, что Инстаграм копит ботов != часть/большинство/все комментарии в поддержку Валиевой от ботов. Про ботов можешь заявлять что хочешь, но конкретно в этом примере доказать этого ты не можешь."	0	1	
2924	дождь	Главное,  чтобы три раза повторить для тупых	0	1	
2029	дождь	чет близко сидит	0	0	
2358	дождь	[id202727298|Андрей],	0	0	
664	медуза	[id146213023|Артем], да, так опозориться на весь мир с этой риторикой насильника!... ?????	0	0	
110	медуза	[id31228107|Александр], под таблетками	0	0	
29	медуза	А что думали, что вообще без последствий? Запрещенный препарат нашли. С этим никто не спорит. А дальше сложнее.	0	0	
2823	дождь	А сколько из России за прошлый год уехало?	0	0	
2049	дождь	[id28574591|Леонид], если распростряешь их материалы у себя на странице, а ещё получил какой-нибудь перевод из-за рубежа, то да	0	0	
1945	лентач	[id556011771|Павел], если не нравится, что кто-то идёт и курит, то делай им замечание. Хотя, тогда ты получишь в е6учку, а она тебе важнее, чем проблемы курения на улице. Выпендривайся дальше	0	1	
985	медуза	А кто нибудь может сказать зачем вообще на Украину нападать? Какой выхлоп от этого?	0	0	
2588	дождь	[id176521513|Алексей], ты попутал что то!!!Я ничего не предлагаю. Я за то что вор должен сидеть в тюрьме,а казнокрад,стоять у стенки	0	0	
759	медуза	[id89685623|Алексей], ну регионы-то это понятно. Но город, прилегающий к мкаду это не одно и то же	0	0	
1631	лентач	[id114765583|Михаил], русский гетеросексуализм под угрозой. Сначала другие черные из кремля уничтожили русский национализм, теперь пришли за скрепами. Дальше что?	0	0	
1646	лентач	[id43015311|Алексей], с терпильской.	0	0	
572	медуза	[id12908969|Mikhail], а эти чинуши или их дети за 20 лет что-то сделали конкурентное? Государственных денег не хватит, учитывая, что большая часть разворовывается .. а клиентура - это вообще смешно ... кто этим гоуном будет пользоваться? Даже УАЗ загибается, имея госплечо ... никому не надо его продукция ...	1	1	[id12908969|Mikhail], а эти чинуши или их дети за 20 лет что-то сделали конкурентное? Государственных денег не хватит, учитывая, что большая часть разворовывается .. а клиентура - это вообще смешно ... кто этим говном будет пользоваться? Даже УАЗ загибается, имея госплечо ... никому не надо его продукция ...
669	медуза	[id650255842|Вова], тут и понимать нечего	0	0	
1276	лентач	Когда я вспоминаю, что росии запретили флаг на соревнованиях, я от радости лезу на стол и танцую лезгинку.	0	0	
532	медуза	[id14745887|Максим], Какой глупый, ещё из себя пытается психолога корчить.	0	1	
2745	дождь	Дырка??????	0	1	
1820	лентач	[id13834433|Ренат], ты мгшников описал	0	0	
1356	лентач	Кто защитит в российском государстве пожилую женщину? Только мафия!  Не понимаю что плохого в мафии? Одни плюсы: за тебя всегда отомстят, ты всегда сможешь найти работу(связи в рассеянии решают всё), ты становишься частью чего-то большого(появляется место в иерархии и смысл жизни). Одни плюсы!	0	0	
967	медуза	[id704177422|Алексей], фейк отупелый, ты свой профиль видел? Ничего личного – санитарные нормы, вшей выведешь, может, разблокирую ???? А рот открывать твоя бухая мамка в борделе научилась ??	0	1	
2127	дождь	Мало геммороя?! Чем бы не тешились, лишь бы внутренние проблемы не решать!	0	0	
1763	лентач	Эх, хороший был режиссер.   Да, работы не все прямо идеал,но что-то в них было теплое такое, уютное. Как одеяло и горячий чай	0	0	
908	медуза	как будто они не знают о чём думает Путин ????? есть маза они ему эти мысли и засовывают в башку.	0	0	
692	медуза	[id461498232|Андрей], в мирное время они обычно бездельничают.	0	0	
48	медуза	[id651819614|Сергей], лучше бы они с собственными проблемами разобрались, вместо того, чтоб решать кто там сырьевой придаток, а кто нет.   P.S. Не надо орать про кремлеботов и 15 рублей. Нашего правительства это тоже касается.	0	0	
441	медуза	??	0	0	
644	медуза	[id250820205|Дмитрий], все не так просто. Слово характеризует и человека, и ситуацию. В гробу - Россия.	0	0	
1124	лентач	[id339758718|Антон], а они и так на наших плечах...	0	0	
1336	лентач	[id246098361|Артем], где ты видел то видео?	0	0	
94	медуза	[id603447916|Владимир], я допустим купил бы. Просто чтобы поддержать нелегальный бизнес.	0	0	
1825	лентач	[id135089325|Elvis], перехожу иногда	0	0	
182	медуза	"[id652812050|Andrey], а что ты тогда в паблике этого ""тупого"" СМИ делаешь? Иди смотреть RT, клоун пропутинский"	0	1	
698	медуза	"""Учения"" значит? Хитро придумано. Теперь уж точно никто не насторожится ))"	0	0	
262	медуза	[id3986424|Антон], ого, так у нас тогда, по Вашей логике, всё население России буржуа))	0	0	
700	медуза	https://www.youtube.com/watch?v=zY2wGPp8v-g	0	0	
2391	дождь	[id13762490|Вася], разрешение на участие априори явлется разрешением на победу. иначе какой смысл? участвуй, но не побеждай? это во первых. во вторых факт допинга пока не доказан, и именно поэтому ей и разрешили участвовать . юридически на данный момент она чиста.	0	0	
797	медуза	[id1788222|Дмитрий], как ватник прогнозирую, что все это кончится ничем. Так как никакого нападения и не планировалось.   Но вообще, Западу благодарочка за это шоу. Как Леху посадили, скучновато стало, а тут такой цирк подвезли, и, похоже, что надолго.	0	0	
4	медуза	Что бы ни делал Леонид Геннадьевич - шедеврально.	0	0	
2311	дождь	[id5018141|Ярослав], выродки постоянно начинают ныть, некоторые за деньги, некоторым мозги промыли	0	1	
425	медуза	"Короче, да здравствуют опричнина, сталинизм, ""застой"". А что, тысячелетние традиции России."	0	0	
140	медуза	[id185539697|Марк], хочу стать музыкантом, но со слухом у меня не очень. Как быть?	0	0	
222	медуза	[id207989401|Alpine], конечно Америке выгодно чтоб началась война, я уже выше написал почему. С какого Россия должна при таком напряжении у своих границ войска отводить? Они стоят там для защиты, а не для нападения. Отвести войска это всё равно что сказать - захватывайте нас, что хотите делайте, мы не будем сопротивляться. Это штатам пора завязывать со своими гнилыми провокациями, это всё в масштабную войну вылиться может	0	0	
2141	дождь	[id685229480|Владимир], Ну и шо из этого . Тебя в очередной раз от.имели .	1	1	[id685229480|Владимир], Ну и шо из этого . Тебя в очередной раз отымели .
2069	дождь	[id225372019|Ev], и первое поколение, которые были в 2014 году, все уже перебиты полностью.	0	0	
1643	лентач	[id43015311|Алексей], с такой тенденцией белая раса вообще исчезнет.	0	0	
1253	лентач	[id1844916|Владимир], очень корректен, что то особый статус областям в рф никто н еспешит давать.  подписала? договоры с нелегитимными формированиями не считаются подписанными, власти были выбраны не по избирательному законодательству украины, следовательно подписывание с проходимцами.	0	0	
876	медуза	Боты Медузы знают.	0	0	
1497	лентач	[id439126350|Вадим], это походу в крупных городах все эти коронавирусы. У нас в задрищенске на 150к я ощущаю коронавирус максимум, когда на кассе просят одеть маску. Ни тебе каких-то тонн больных родственников, ничего подобного. За всю пандемию так ниразу и не заболел	0	0	
2250	дождь	Тебе бы её судьбу, Любаша...	0	0	
991	медуза	[id339088760|Семен], да да, это США грозит своим гражданам отрезать головы, это сша, перессорились со всем цивилизованным миром	0	0	
2283	дождь	А скоро и Aнaльнoмy добавят.	1	1	А скоро и Анальному добавят.
2234	дождь		0	0	
2167	дождь	[id685229480|Владимир], плана нет,единственное на что надо давить это захват территорий,который приведет к санкциям в отношении олигархата,да бы деньги оставались в стране, импортозамещению и развитию инфраструктуры..Путину надо по -тихоньку поворачивать в сторону социализма и сглаживать разницу между олигархатом и народом...	0	0	
928	медуза	Достали уже эти военные игрульки РФ за наши налоги! ??	0	0	
655	медуза	[id260224483|Ник], кто?	0	0	
2066	дождь	[id664517645|Игорь], крым вернули , Шпицберген отдали.	0	0	
689	медуза	[id281979587|Алексей], я не понял - кто из нас тут пытается справедливость извратить???	0	0	
2101	дождь	[id607580468|Andrew], правильно забирайте этих Сепаров себе . они и в России, что нибудь устоять.	0	0	
125	медуза	Малолетняя наркоманка?	0	1	
102	медуза	Как гриться, влип очкарик	0	1	
2836	дождь	[id698330513|Muammar-Muhammad], ну, нынешний министр обороны РФ, по пьяни обряженный Ельциным в погоны, еврейский папуас Шойгу, повязан с жидо-цыганами США пролитой в октябре 1993 года кровью, когда жидо-проститутка в погонах из КПСС вооружила еврейских сторонников Ельцина, так что всё согласуют .	0	1	
1500	лентач	[id18573805|Георгий], насрать	0	0	
2791	дождь	[id246706929|Денис], мы это на своей шкуре ощущаем,какой то полуголодный порядок	0	0	
1199	лентач	[id449541184|Денис], даже фотки есть, правда это ещё пару недель назад, но ничего особо не изменилось	0	0	
994	медуза	[id36551076|Сам], иди помой рот с мылом	0	1	
2943	дождь	[id615337232|Владимир], тогда другой вопрос. раз там рулит запад и они все решают и все несправедливо против России, так зачем наша страна отправляет на эти лживые продажные политические игрища, наших честных, чистых, настоящих спортсменов ?	0	0	
1865	лентач	[id153678138|Мария], разберутся постфактум. И судом и с допингоедкой и лишат награт	0	0	
1403	лентач	Чеченцы нашли безотказный метод делового общения не только с простыми гражданами, но и с российскими чиновниками, так сказать. Это не с диванными экстремистами воевать, тут даже главный стыдливо отмалчивается.  Как говорится, зачем просить, если можно угрожать. Хохлы нам за это ответят, конечно.	0	1	
2344	дождь	[id4386979|Никита], верхушка свидомого шапито вся такая: или дырявый, или со справкой из дурдома, или запойный алкоголик, или наркоман...	0	1	
1285	лентач	А ведь мы стали забывать, что единоросы - не мужчины. Спасибо чеченцам, что напомнили	0	0	
121	медуза	[id313178263|Геннадий], эмм, из-за страны у неё началась эта карьера	0	0	
1874	лентач	[id247179055|Иван], они сейчас все в 15 выглядят старше, моих одноклассниц, думаю, допингом никто не кормил	0	0	
2645	дождь	[id539731187|Против], +15	0	0	
2043	дождь	Санитары! Тут кремлебот сам с собой разговаривает!	0	1	
1204	лентач	Документ имеет консультационный характер, поэтому это лишь козырь в руки президента, на случай нападения Украины на непризнанные республики, попросту их признать и все вытекающее из этого. Ровно тоже самое сейчас происходит в Лнрднр принимаются постановления которые ускорят обращение к России за помощью	0	0	
1230	лентач	[id114773687|Александр], это я эгоист, получается??	0	0	
1574	лентач	[id114765583|Михаил], я в Барнауле живу, который в Алтайском крае - может ты там ментально живешь в Пиндостане копротивляешься неграм.	0	1	
2394	дождь	Возникает всего лишь один вопрос, кому упал этот китайский цирк, под названием олимпиада?	0	0	
244	медуза	[id119541577|Анна], я и не утверждаю, что театрал до мозга костей. Но так, представление имею.	0	0	
882	медуза	[id1143480|Дмитрий], даже в самых бедных странах, есть люди которые могут позволить себе дорогие вещи, несколько десятков видеокарт показатель богатой страны? А афроамериканцы - это не часть населения США?	0	0	
521	медуза	[id145227165|Егор], нет, на больничном уже вторую неделю. И рентген лёгких плохой.	0	0	
2061	дождь	Раз Крым вернулся то на очереди царские и Ленинские подарки в виде территорий .	0	0	
2825	дождь	кто ж теперь с цветами русских встретит? нравится,не нравится а джевелин и стингер справятся!	0	0	
1294	лентач	[id2743374|Анна], с какой стороны еще можно поднести? Что он геройски защищался с перцовым баллончиком?	0	0	
1015	лентач	пикчер ходит по тонкому льду, ситуация довольно взрывоопасная	0	0	
628	медуза	Отечественный Китай спасёт положение))) типикал импортозамещение	0	0	
829	медуза	[id193221106|Владимир],	0	0	
2476	дождь	[id700243669|Владимир],	0	0	
1896	лентач	[id180673670|Антон], т.е. чтоб вам не удивляться, суд должен выносить решение не в соответствии с буквой закона, а чтоб вас устраивало? Что-то это мне сильно напоминает…??	0	0	
1364	лентач	[id443102|Люська], а есть случай, когда депутата жалко?	0	0	
328	медуза	[id483002399|Максим], ок, тогда по этому поводу  выпьешь в своей палате двойную порцию успокоительного	0	0	
1706	лентач	[id71481683|Евгений], и в Канаде,и мексике. К слову матчи по футболу проходят и в англии.Пара матчей обязательно должна быть на выезде.	0	0	
1791	лентач	[id172606563|Дмитрий], там в ВАДА вообще не знали, что, оказывается, пробы олимпийцев надо проверять до начала ОИ.  Компетентные нынче агентства, ничего не скажешь. ??	0	0	
2213	дождь	"[id281782216|Александр], продались вы там в Киеве за ""кружевные труселя"" и нагнули вас здорово хуторяне из галичины!Опозорили мать городов русских!"	0	1	
2438	дождь		0	0	
1879	лентач	[id247179055|Иван], в каком месте она похожа на 30-летнюю?	0	0	
2803	дождь	[id688989552|Виктор], все кремлеботы ) ? да ладно ) это ваш господин ) по губам вам водить и в уши ссыт	0	1	
2128	дождь	Сколько это будет продолжаться.  Сколько можно это терпеть.	0	0	
2289	дождь	Не обеднеют банки	0	0	
782	медуза	[id661511494|Андрей], вот ты е6лан....	0	1	
2379	дождь	Да дайте ей уже эту медальку	0	0	
1206	лентач	[id172606563|Дмитрий], сделать все вытекающее ? Это переодеться в женскую одежду и бежать ?	0	0	
666	медуза	??	0	0	
2405	дождь	[id677287631|Антон], на твои??	0	0	
564	медуза		0	0	
1207	лентач	[id5337409|Сергей], это нарисовать картинку как мн17 сбивает самолет	0	0	
2533	дождь	15 числа будет суд над жуликом Навальным. Этот ворюга украл деньги которые ему донатили на выборы! Ему грозит до 15 лет лишения свободы. Об этом вы найдете на канале Дмитрия Пучкова с Ильей Ремесло от 9 февраля. Расследования Навального это фальшивка. Когда он звонил якобы отравителю, то записал три дубля! Все есть в эфире доктора Сосновского на Соловьев live от 7 февраля.  Надеюсь вору Навальному дадут все 15!	0	1	
935	медуза	[id183437209|Семён], ну всё, спасибо, ты достаточно поднял мой коммент, молодец! :-)))	0	0	
229	медуза	[id1470163|Евгений], в основе идёт вывоз рабсилы. Посмотрите как они кукарекают про неизбежных беженцев. В этом и есть суть, а подается всё типа они не причем и оно само собой образуется, хотя организовано всё специально чтобы народ выжать???????	0	0	
665	медуза	[id1650872|Денис], некрофильский и мерзкой, похотливой. А в гробу лежит Россия. Мерзость запустения.	0	0	
1712	лентач	А в футболе все бьют по мячу) Значит что? Футбол есть только один. Где бьют по мячу ногам все)	0	0	
2771	дождь	[id688989552|Виктор], похоже на фейк, но по сути так и есть, просрать страну ради обещаний хорошей жизни это надо уметь	0	0	
2478	дождь	[id355287|Александр],	0	0	
2822	дождь	Скоро будет, как Венесуэла	0	0	
1059	лентач	Пояснительную бригаду плез по поводу Шульман. Что там не так с ней или мем какой пропустил	0	0	
2651	дождь	Топ 30 самых депрессивных регионов Рашеньки уже пишут Байдену прошение чтобы их приняли в НАТО ... официальный МРОТ в этих регионах почти в 3 раза меньше гуманитарного пайка военнопленного согласно конвенции ООН ...	0	0	
988	медуза	[id700768584|Евгений], просто бизнес	0	0	
278	медуза	[id664336069|Лол-И], счастнев опять аккаунт чтоли создал?)дурачек ))	0	1	
2193	дождь	[id700960213|Аглая],	0	0	
1219	лентач	[id75167304|Сергей], у РИА-Новости спроси	0	0	
2473	дождь	[id159211105|Салават], наверное по серьёзному траванется	0	0	
2456	дождь	[id33838395|Артём], тебе сколько монет пожертвовать???????	0	0	
483	медуза	[id162364532|Моника], Жириновский даже доказал эффективность	0	0	
766	медуза		0	0	
2212	дождь	[id521788991|Григорий],	0	0	
2569	дождь	[id578512493|Марк], нравится не нравится- терпи моя красавица!...))	0	0	
285	медуза	Обратно их не пускайте, это предатели. Такие на гебню будут работать, стоит их чуть припугнуть.	0	0	
2749	дождь	[id49464409|Анатолий], даунбасс это в районе карпатского артека?	0	1	
1248	лентач	[id1844916|Владимир], так Зеленский и не подписывал Минский договор	0	0	
629	медуза	Вся суть	0	0	
708	медуза	[id641294560|Александр], он либерал, если что	0	0	
2246	дождь	[id133228257|Константин],	0	0	
995	медуза	[id339088760|Семен], ты написал этот коммент со своего телефона в эту соцсеть благодаря США. Удались и иди подковы куй, будет тебе добро)	0	0	
2918	дождь	Заметили да первые бегут самые богатые и патриоты .	0	0	
1869	лентач	[id172294571|Елена], это все куриные грудки и хорошая генетика.	0	0	
824	медуза	Администрация Байдена: - Нападение на Украину произойдёт 15 или 16 февраля.  Также администрация Байдена: - Мы не знаем точную дату нападения на Украину.	0	0	
1393	лентач	"Забавно, с одной стороны чебурек из педо-едра, который недавно предлагал резать головы гражданам ""этой"" страны и найти хоть в ""аду"" и уничтожить всю семейку, а с другой стороны такой же член педо-едра, которому не занесли взяточек и решил выкинуть торгашку. ?? Поистине хорошая страна с правящей партии педо-едра во главе ??"	0	1	
925	медуза	[id10444769|Саша], масло масляное какое-то получается	0	0	
448	медуза	[id695904995|Ярослав],смеёмся с них?... Вы за себя отвечайте.... Смеются у нас только те у кого никто из родственников не болел и не умер.... А у кого умер или болел тем не смешно...  За всех не надо отвечать... Ничего хорошего... А китайцам плевать что русские хахосут...  Они олимпиаду проводят не впервой и в любых условиях... Рф проводит соревнования раз 30лет существования своего... И то за счёт налогоплательщиков и фнб...	0	0	
742	медуза	[id5534448|Илья], вопроса вообще не было, идuoт. Ты попросил, а не спросил. Причем в приказном тоне.человеку, не ведущему с тобой диалог. Пошел к черту вообще) Иди дальше слушай копирку Iron Maiden, которым гострайтят поэты и поэтессы)	1	1	[id5534448|Илья], вопроса вообще не было, идиот. Ты попросил, а не спросил. Причем в приказном тоне.человеку, не ведущему с тобой диалог. Пошел к черту вообще) Иди дальше слушай копирку Iron Maiden, которым гострайтят поэты и поэтессы)
1509	лентач	а если бы автор напаинтил другие цифры в раше бы лучше бы стала	0	0	
1447	лентач	ацтань от меня??	0	0	
2659	дождь	Подобные заявления нужны для популизма скорее, продемонстрировать якобы имеющиеся намерения. Киев на протяжении уже 8 лет на словах в международных переговорах подтверждает приверженность Минским соглашениям и сразу же какой-нибудь министр опровергает данные заявления на корню для внутреннего слушателя и по факту так ничего и не происходит. Даже гарантии по невступлению в НАТО не отменяют обязанность выполнять Минские соглашения. В случае эскалации на Донбассе - реакции РФ будет аналогичной.	0	0	
2605	дождь		0	0	
2010	дождь	[17568841_7712652| прости меня пожалуйста	0	0	
965	медуза	[id100193333|Art?rs], а ты научился только открывать рот и сразу же в чс кидать, дружочек?	0	0	
499	медуза	В России есть наука?	0	0	
509	медуза	"[id235390516|Такие], Так может потому, что Медуза старается быть объективной, и потому не обсирает ""рашку-парашку"" в каждом своём материале? Хрюкни"	0	0	
61	медуза	Олимпиада это уже голодные игры	0	0	
2330	дождь	[id185913560|Динара], теперь усатая улыбнуло??????	0	0	
1329	лентач	[id85948775|Денис], hh.ru	0	0	
2583	дождь	[id703752099|Виктор], пошел вон	0	1	
156	медуза	[id690442143|Алексей], пошёл вон,кремлеботина. И быстро.	0	1	
1038	лентач	Грущу. Все паблики в подобных цитатах, а мне так никто и не отправил ??	0	0	
544	медуза	[id492244|Мяо], ха.	0	0	
292	медуза		0	0	
2093	дождь	[id590457|Юрий], оставь себе, ты заслужил	0	0	
417	медуза	"""что если бы стал президентом, то закрыл бы все театры, потому что это «даст возможность вернуть людей в церковь»"". // То есть церковь, как податель массзрелищ, проигрывает в этом отношении театрам?  Он сам понял, что сказал? Придурков из дурки набрали. Кто там, бл, сидит?! // ""Членов ЛГБТ, феминисток и прочих странных граждан"" меня тошнит от этих персонажей, но они тоже граждане. И тоже согласно конституции имеют право на учёт своего мнения. // Понятно было сразу, что появившись, проект просто так не уйдет. ""Все, кто проголосовал против, боты"". С самого начала было понятно, что против голосовать бессмысленно, все равно примут. Нужны глубокие поправки с разъяснением, чего и как затрагивает этот указ. В имеющемся формате — это инструмент для узаконенной реализации ""чего моя левая нога хочет"". Я писал об этом у Панчина, но похоже люди решили просто спрятать голову в песок."	1	0	"""что если бы стал президентом, то закрыл бы все театры, потому что это «даст возможность вернуть людей в церковь»"". // То есть церковь, как податель массзрелищ, проигрывает в этом отношении театрам?  Он сам понял, что сказал? Придурков из дурки набрали. Кто там, бля, сидит?! // ""Членов ЛГБТ, феминисток и прочих странных граждан"" меня тошнит от этих персонажей, но они тоже граждане. И тоже согласно конституции имеют право на учёт своего мнения. // Понятно было сразу, что появившись, проект просто так не уйдет. ""Все, кто проголосовал против, боты"". С самого начала было понятно, что против голосовать бессмысленно, все равно примут. Нужны глубокие поправки с разъяснением, чего и как затрагивает этот указ. В имеющемся формате — это инструмент для узаконенной реализации ""чего моя левая нога хочет"". Я писал об этом у Панчина, но похоже люди решили просто спрятать голову в песок."
1537	лентач	ага) единолично им созданная техника) история вычислительных машин идёт на…)	0	0	
2360	дождь	[id560950223|Andrey], или это в России такая традиция??? Когда пиzdдец экономике и внутри страны проблем выше крыши, проще завязать войнушку, а потом все списать на нее???	1	0	[id560950223|Andrey], или это в России такая традиция??? Когда пиздец экономике и внутри страны проблем выше крыши, проще завязать войнушку, а потом все списать на нее???
540	медуза	Потому что там отрава одна а не вакцина . Он наоборот ослабляет имунную систему, которая борется с вирусом естесственным путем .   Это бизнес а не безопасность здоровья	0	0	
890	медуза	[id173284085|Amon],	0	0	
1786	лентач	[id4135040|Влад], но это ты писал про малые дозы и что ну и пусть юзала оно же не работало, что то  cas не признал допинг пробу фальшивкой, значит наверно было, курс не закончился? ??	0	0	
2897	дождь	Пиндосы,крысы и укрогуано-святая троица российских либерастов!	0	1	
654	медуза	[id40275211|Денис], поехавший	0	1	
477	медуза	[id190606532|Илья], Ещё как меняет !! Суть Вашего утверждения!!  Вы же поддерживали версию якобы Гаркалин подделал справки. Это - ложь! Я Вам на это мягко указал! Ваше дело упорствовать ,настаивая на том что Единственное верное мнение - Ваше, других быть не может. Очень жаль, мелкая ложь не позволяет доверять в дальнейшем.	0	0	
897	медуза	Он и сам этого не знает, похоже	0	0	
2182	дождь	Закускин извинился, а Бухалкин не стал	0	0	
1156	лентач	"Ну вот все и понятно!После признания Донбасс обратится за помощью к России и российские войска официально и законно войдут в ЛДНР.А бандеровские ""вояки"" как мы видем на примере Крыма ссут этого и побегут сверкая пятками в схроны аж до самых Карпат!Вот так и произойдет освобождения народной Украины!"	0	1	
485	медуза	[id379906006|Денис], на практике доказал эффективность и отсутствие осложнений	0	0	
2335	дождь	??	0	0	
291	медуза	[id430506720|Александр], так давно уже	0	0	
2208	дождь	[id281782216|Александр], бандера, никто вас захватывать не будет живите на свои ??	0	0	
1391	лентач	>Единоросс Адам Делимханов позвонил Закускину и назвал муниципального депутата «уродом», заявил, что не считает его мужчиной, а также сказал, что «такие единороссы портят нам всё». Иронично	0	0	
1768	лентач		0	0	
585	медуза	Молодцы,так держать! Оппозиции конечно это не понравится,но плевать!	0	0	
1940	лентач	[id556011771|Павел], эти гады – заводы. Не курильщики??	0	0	
1866	лентач	Вот поэтому я и перестал следить за олимпийскими играми. Теперь Олимпийские игры - это не про спорт, а про допинговые скандалы и лишение медалей тех, кому МОК сам эти медали вручал. Нет, такой спорт мне не интересен.	0	0	
2963	дождь	[id658179580|Сергей], каждое воздушное судно платит за пролёт и сопровождение над территорией страны. Украинская аэронавигация несёт большие потери от такого чистого неба.	0	0	
584	медуза	[id526234962|Алексей], можно подумать вы не знаете имен создателей говномета в России? Соловьев, Киселев, Скарабеева... Продолжать?	0	0	
699	медуза	Так чёрное море есть и в России	0	0	
1142	лентач	Этот господин уплатит на всё (показывает на нищего крепостного из барнаула).	0	0	
476	медуза	[id190606532|Илья], как думаешь есть страна, которая может по спутнику позитивную статистику дать?	0	0	
1370	лентач	[id252569101|No], приплёл так приплёл, молодец, +15?	0	0	
107	медуза	"В день святого Валентина Хипстер купит вазелина! ""То ли ты, а вдруг - тебя? Главное чтоб всё - любя!"""	0	0	
311	медуза	[id413290886|Andrey], да как будто Макс Иванов, которому она отвечала, совсем не бот	0	0	
2673	дождь	[id528048893|Зигизмунд], понятно все !! Обычный вафел.. не везёшь на вате доебись до арфографии )) это был риторический вопрос .даун )))	0	1	
124	медуза	до 16лет не наказывают спортсменов	0	0	
1184	лентач	Ну признает РФ, а остальной мир - нет..в чем проблема?	0	0	
2092	дождь	[id140797226|Егор], держи 15 рублей за интернет-проституцию	0	1	
720	медуза	[id504424660|Алиса],  Антиваксеры... Адекватные...  Достаточно ?????	0	0	
948	медуза	[id364267125|Анатолий], а они точно пойдут, танкисты то?	0	0	
640	медуза	[id627266938|Евсей], и вас я тоже не звал. Вернитесь на прежний путь, и не сворачивайте. Тоже мне, поборник нравственности и морали с липовой страничкой. Брысь!	0	0	
1472	лентач	"[id335900876|Мария], неужели вашу "" личность"" так легко подавить ? Или бухаете безбожно !?"	0	0	
2489	дождь	[id578512493|Марк], Чичваркин оценил, ему тоже норм	0	0	
2121	дождь	[id212943413|Роман], так я в России и живу, выродков не спрашиваю где мне жить	0	1	
2161	дождь	[id685229480|Владимир], да мундеп то какая элита,чья то кукла на веревке...	0	0	
1048	лентач	Ну слабенькие в этом году валентинки. В прошлом году лучше были	0	0	
1801	лентач	[id665269165|Сергей], дай угадаю. Если бы США были в фигурном катании лидеры, то ты бы усирался в унижении России и восхвалял бы фигурное катание и как же хороша там США	0	0	
855	медуза	А где посмотреть ?	0	0	
1924	лентач	А все потому что она заслужила это!И заслужила так,как никто другой!В таком то возрасте победить вау!	0	0	
2364	дождь	О уже 19-20, а до этого было 15-16??. А до этого католическое Рождество. Новогодние праздники. День, когда промерзнет земля. День открытия олимпиады. ??????	0	0	
